Strain,Mutations,Number/ID,Levo Conc.,Date Recorded,Time,Well Number,Well Reading
BW25113,wt,JOE6970,80 ng/mL,15-Nov,4:29,A4,0.143
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,15-Nov,4:29,A5,0.125
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,15-Nov,4:29,A6,0.11
BW25113,d_acrAB,JOE6975,80 ng/mL,15-Nov,4:29,A7,0.11
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,15-Nov,4:29,A8,0.114
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,15-Nov,4:29,A9,0.108
BW25113,wt,JOE6970,40 ng/mL,15-Nov,4:29,B4,0.18
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,15-Nov,4:29,B5,0.132
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,15-Nov,4:29,B6,0.116
BW25113,d_acrAB,JOE6975,40 ng/mL,15-Nov,4:29,B7,0.116
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,15-Nov,4:29,B8,0.123
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,15-Nov,4:29,B9,0.114
BW25113,wt,JOE6970,20 ng/mL,15-Nov,4:29,C4,0.284
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,15-Nov,4:29,C5,0.23
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,15-Nov,4:29,C6,0.126
BW25113,d_acrAB,JOE6975,20 ng/mL,15-Nov,4:29,C7,0.127
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,15-Nov,4:29,C8,0.136
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,15-Nov,4:29,C9,0.124
BW25113,wt,JOE6970,10 ng/mL,15-Nov,4:29,D4,0.424
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,15-Nov,4:29,D5,0.36
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,15-Nov,4:29,D6,0.162
BW25113,d_acrAB,JOE6975,10 ng/mL,15-Nov,4:29,D7,0.161
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,15-Nov,4:29,D8,0.182
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,15-Nov,4:29,D9,0.158
BW25113,wt,JOE6970,5 ng/mL,15-Nov,4:29,E4,0.419
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,15-Nov,4:29,E5,0.38
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,15-Nov,4:29,E6,0.21
BW25113,d_acrAB,JOE6975,5 ng/mL,15-Nov,4:29,E7,0.216
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,15-Nov,4:29,E8,0.269
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,15-Nov,4:29,E9,0.223
BW25113,wt,JOE6970,2.5 ng/mL,15-Nov,4:29,F4,0.413
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,15-Nov,4:29,F5,0.408
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,15-Nov,4:29,F6,0.344
BW25113,d_acrAB,JOE6975,2.5 ng/mL,15-Nov,4:29,F7,0.351
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,15-Nov,4:29,F8,0.423
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,15-Nov,4:29,F9,0.351
BW25113,wt,JOE6970,1.25 ng/mL,15-Nov,4:29,G4,0.405
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,15-Nov,4:29,G5,0.377
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,15-Nov,4:29,G6,0.395
BW25113,d_acrAB,JOE6975,1.25 ng/mL,15-Nov,4:29,G7,0.402
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,15-Nov,4:29,G8,0.445
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,15-Nov,4:29,G9,0.401
BW25113,wt,JOE6970,0 ng/mL,15-Nov,4:29,H4,0.388
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,15-Nov,4:29,H5,0.392
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,15-Nov,4:29,H6,0.37
BW25113,d_acrAB,JOE6975,0 ng/mL,15-Nov,4:29,H7,0.374
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,15-Nov,4:29,H8,0.413
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,15-Nov,4:29,H9,0.372
BW25113,wt,JOE6970,10 ng/mL,17-Nov,4:29,A4,0.425
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,17-Nov,4:29,A5,0.304
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,17-Nov,4:29,A6,0.17
BW25113,d_acrAB,JOE6975,10 ng/mL,17-Nov,4:29,A7,0.16
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,17-Nov,4:29,A8,0.148
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,17-Nov,4:29,A9,0.147
BW25113,wt,JOE6970,5 ng/mL,17-Nov,4:29,B4,0.448
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,17-Nov,4:29,B5,0.353
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,17-Nov,4:29,B6,0.222
BW25113,d_acrAB,JOE6975,5 ng/mL,17-Nov,4:29,B7,0.207
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,17-Nov,4:29,B8,0.192
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,17-Nov,4:29,B9,0.181
BW25113,wt,JOE6970,2.5 ng/mL,17-Nov,4:29,C4,0.444
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,17-Nov,4:29,C5,0.361
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,17-Nov,4:29,C6,0.374
BW25113,d_acrAB,JOE6975,2.5 ng/mL,17-Nov,4:29,C7,0.326
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,17-Nov,4:29,C8,0.32
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,17-Nov,4:29,C9,0.303
BW25113,wt,JOE6970,1.25 ng/mL,17-Nov,4:29,D4,0.444
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,17-Nov,4:29,D5,0.358
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,17-Nov,4:29,D6,0.456
BW25113,d_acrAB,JOE6975,1.25 ng/mL,17-Nov,4:29,D7,0.409
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,17-Nov,4:29,D8,0.397
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,17-Nov,4:29,D9,0.384
BW25113,wt,JOE6970,10 ng/mL,22-Nov,4:29,A4,0.362
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,22-Nov,4:29,A5,0.273
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,22-Nov,4:29,A6,0.203
BW25113,d_acrAB,JOE6975,10 ng/mL,22-Nov,4:29,A7,0.206
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,22-Nov,4:29,A8,0.194
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,22-Nov,4:29,A9,0.194
BW25113,wt,JOE6970,5 ng/mL,22-Nov,4:29,B4,0.377
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,22-Nov,4:29,B5,0.291
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,22-Nov,4:29,B6,0.307
BW25113,d_acrAB,JOE6975,5 ng/mL,22-Nov,4:29,B7,0.319
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,22-Nov,4:29,B8,0.293
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,22-Nov,4:29,B9,0.299
BW25113,wt,JOE6970,2.5 ng/mL,22-Nov,4:29,C4,0.38
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,22-Nov,4:29,C5,0.297
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,22-Nov,4:29,C6,0.365
BW25113,d_acrAB,JOE6975,2.5 ng/mL,22-Nov,4:29,C7,0.373
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,22-Nov,4:29,C8,0.352
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,22-Nov,4:29,C9,0.362
BW25113,wt,JOE6970,80 ng/mL,29-Nov,4:29,A4,0.149
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,29-Nov,4:29,A5,0.128
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,29-Nov,4:29,A6,0.107
BW25113,d_acrAB,JOE6975,80 ng/mL,29-Nov,4:29,A7,0.11
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,29-Nov,4:29,A8,0.107
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,29-Nov,4:29,A9,0.107
BW25113,wt,JOE6970,40 ng/mL,29-Nov,4:29,B4,0.198
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,29-Nov,4:29,B5,0.17
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,29-Nov,4:29,B6,0.114
BW25113,d_acrAB,JOE6975,40 ng/mL,29-Nov,4:29,B7,0.117
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,29-Nov,4:29,B8,0.116
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,29-Nov,4:29,B9,0.112
BW25113,wt,JOE6970,20 ng/mL,29-Nov,4:29,C4,0.336
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,29-Nov,4:29,C5,0.247
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,29-Nov,4:29,C6,0.125
BW25113,d_acrAB,JOE6975,20 ng/mL,29-Nov,4:29,C7,0.131
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,29-Nov,4:29,C8,0.131
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,29-Nov,4:29,C9,0.125
BW25113,wt,JOE6970,10 ng/mL,29-Nov,4:29,D4,0.45
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,29-Nov,4:29,D5,0.361
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,29-Nov,4:29,D6,0.159
BW25113,d_acrAB,JOE6975,10 ng/mL,29-Nov,4:29,D7,0.17
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,29-Nov,4:29,D8,0.169
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,29-Nov,4:29,D9,0.158
BW25113,wt,JOE6970,5 ng/mL,29-Nov,4:29,E4,0.44
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,29-Nov,4:29,E5,0.37
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,29-Nov,4:29,E6,0.229
BW25113,d_acrAB,JOE6975,5 ng/mL,29-Nov,4:29,E7,0.259
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,29-Nov,4:29,E8,0.247
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,29-Nov,4:29,E9,0.232
BW25113,wt,JOE6970,2.5 ng/mL,29-Nov,4:29,F4,0.42
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,29-Nov,4:29,F5,0.38
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,29-Nov,4:29,F6,0.357
BW25113,d_acrAB,JOE6975,2.5 ng/mL,29-Nov,4:29,F7,0.398
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,29-Nov,4:29,F8,0.384
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,29-Nov,4:29,F9,0.355
BW25113,wt,JOE6970,1.25 ng/mL,29-Nov,4:29,G4,0.414
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,29-Nov,4:29,G5,0.367
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,29-Nov,4:29,G6,0.363
BW25113,d_acrAB,JOE6975,1.25 ng/mL,29-Nov,4:29,G7,0.396
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,29-Nov,4:29,G8,0.404
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,29-Nov,4:29,G9,0.356
BW25113,wt,JOE6970,0 ng/mL,29-Nov,4:29,H4,0.4
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,29-Nov,4:29,H5,0.369
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,29-Nov,4:29,H6,0.354
BW25113,d_acrAB,JOE6975,0 ng/mL,29-Nov,4:29,H7,0.375
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,29-Nov,4:29,H8,0.381
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,29-Nov,4:29,H9,0.337
BW25113,wt,JOE6970,0 ng/mL,17-Nov,4:29,H4,0.419
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,17-Nov,4:29,H5,0.369
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,17-Nov,4:29,H6,0.437
BW25113,d_acrAB,JOE6975,0 ng/mL,17-Nov,4:29,H7,0.386
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,17-Nov,4:29,H8,0.375
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,17-Nov,4:29,H9,0.362
BW25113,wt,JOE6970,0 ng/mL,22-Nov,4:29,H4,0.368
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,22-Nov,4:29,H5,0.302
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,22-Nov,4:29,H6,0.353
BW25113,d_acrAB,JOE6975,0 ng/mL,22-Nov,4:29,H7,0.367
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,22-Nov,4:29,H8,0.35
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,22-Nov,4:29,H9,0.351
BW25113,wt,JOE6970,80 ng/mL,8-Nov,4:59,D4,0.146
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,8-Nov,4:59,D5,0.129
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,8-Nov,4:59,D6,0.104
BW25113,d_acrAB,JOE6975,80 ng/mL,8-Nov,4:59,D7,0.113
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,8-Nov,4:59,D8,0.103
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,8-Nov,4:59,D9,0.105
BW25113,wt,JOE6970,40 ng/mL,8-Nov,4:59,E4,0.204
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,8-Nov,4:59,E5,0.164
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,8-Nov,4:59,E6,0.113
BW25113,d_acrAB,JOE6975,40 ng/mL,8-Nov,4:59,E7,0.118
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,8-Nov,4:59,E8,0.11
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,8-Nov,4:59,E9,0.112
BW25113,wt,JOE6970,20 ng/mL,8-Nov,4:59,F4,0.372
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,8-Nov,4:59,F5,0.291
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,8-Nov,4:59,F6,0.12
BW25113,d_acrAB,JOE6975,20 ng/mL,8-Nov,4:59,F7,0.147
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,8-Nov,4:59,F8,0.117
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,8-Nov,4:59,F9,0.123
BW25113,wt,JOE6970,10 ng/mL,8-Nov,4:59,G4,0.522
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,8-Nov,4:59,G5,0.428
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,8-Nov,4:59,G6,0.154
BW25113,d_acrAB,JOE6975,10 ng/mL,8-Nov,4:59,G7,0.203
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,8-Nov,4:59,G8,0.141
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,8-Nov,4:59,G9,0.162
BW25113,wt,JOE6970,0 ng/mL,8-Nov,4:59,H4,0.479
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,8-Nov,4:59,H5,0.424
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,8-Nov,4:59,H6,0.451
BW25113,d_acrAB,JOE6975,0 ng/mL,8-Nov,4:59,H7,0.464
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,8-Nov,4:59,H8,0.448
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,8-Nov,4:59,H9,0.447
BW25113,wt,JOE6970,80 ng/mL,10-Nov,4:59,C4,0.156
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,10-Nov,4:59,C5,0.138
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,10-Nov,4:59,C6,0.115
BW25113,d_acrAB,JOE6975,80 ng/mL,10-Nov,4:59,C7,0.114
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,10-Nov,4:59,C8,0.108
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,10-Nov,4:59,C9,0.108
BW25113,wt,JOE6970,40 ng/mL,10-Nov,4:59,D4,0.225
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,10-Nov,4:59,D5,0.196
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,10-Nov,4:59,D6,0.123
BW25113,d_acrAB,JOE6975,40 ng/mL,10-Nov,4:59,D7,0.125
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,10-Nov,4:59,D8,0.115
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,10-Nov,4:59,D9,0.117
BW25113,wt,JOE6970,20 ng/mL,10-Nov,4:59,E4,0.383
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,10-Nov,4:59,E5,0.337
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,10-Nov,4:59,E6,0.143
BW25113,d_acrAB,JOE6975,20 ng/mL,10-Nov,4:59,E7,0.143
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,10-Nov,4:59,E8,0.132
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,10-Nov,4:59,E9,0.13
BW25113,wt,JOE6970,10 ng/mL,10-Nov,4:59,F4,0.594
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,10-Nov,4:59,F5,0.493
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,10-Nov,4:59,F6,0.187
BW25113,d_acrAB,JOE6975,10 ng/mL,10-Nov,4:59,F7,0.193
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,10-Nov,4:59,F8,0.178
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,10-Nov,4:59,F9,0.169
BW25113,wt,JOE6970,5 ng/mL,10-Nov,4:59,G4,0.562
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,10-Nov,4:59,G5,0.52
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,10-Nov,4:59,G6,0.312
BW25113,d_acrAB,JOE6975,5 ng/mL,10-Nov,4:59,G7,0.31
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,10-Nov,4:59,G8,0.289
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,10-Nov,4:59,G9,0.276
BW25113,wt,JOE6970,0 ng/mL,10-Nov,4:59,H4,0.521
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,10-Nov,4:59,H5,0.498
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,10-Nov,4:59,H6,0.505
BW25113,d_acrAB,JOE6975,0 ng/mL,10-Nov,4:59,H7,0.744
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,10-Nov,4:59,H8,0.671
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,10-Nov,4:59,H9,0.677
BW25113,wt,JOE6970,80 ng/mL,15-Nov,4:59,A4,0.148
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,15-Nov,4:59,A5,0.128
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,15-Nov,4:59,A6,0.111
BW25113,d_acrAB,JOE6975,80 ng/mL,15-Nov,4:59,A7,0.111
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,15-Nov,4:59,A8,0.115
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,15-Nov,4:59,A9,0.109
BW25113,wt,JOE6970,40 ng/mL,15-Nov,4:59,B4,0.195
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,15-Nov,4:59,B5,0.137
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,15-Nov,4:59,B6,0.118
BW25113,d_acrAB,JOE6975,40 ng/mL,15-Nov,4:59,B7,0.118
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,15-Nov,4:59,B8,0.126
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,15-Nov,4:59,B9,0.116
BW25113,wt,JOE6970,20 ng/mL,15-Nov,4:59,C4,0.34
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,15-Nov,4:59,C5,0.273
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,15-Nov,4:59,C6,0.129
BW25113,d_acrAB,JOE6975,20 ng/mL,15-Nov,4:59,C7,0.13
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,15-Nov,4:59,C8,0.139
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,15-Nov,4:59,C9,0.127
BW25113,wt,JOE6970,10 ng/mL,15-Nov,4:59,D4,0.582
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,15-Nov,4:59,D5,0.463
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,15-Nov,4:59,D6,0.167
BW25113,d_acrAB,JOE6975,10 ng/mL,15-Nov,4:59,D7,0.167
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,15-Nov,4:59,D8,0.19
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,15-Nov,4:59,D9,0.163
BW25113,wt,JOE6970,5 ng/mL,15-Nov,4:59,E4,0.561
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,15-Nov,4:59,E5,0.535
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,15-Nov,4:59,E6,0.247
BW25113,d_acrAB,JOE6975,5 ng/mL,15-Nov,4:59,E7,0.256
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,15-Nov,4:59,E8,0.315
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,15-Nov,4:59,E9,0.26
BW25113,wt,JOE6970,2.5 ng/mL,15-Nov,4:59,F4,0.54
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,15-Nov,4:59,F5,0.546
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,15-Nov,4:59,F6,0.407
BW25113,d_acrAB,JOE6975,2.5 ng/mL,15-Nov,4:59,F7,0.414
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,15-Nov,4:59,F8,0.507
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,15-Nov,4:59,F9,0.417
BW25113,wt,JOE6970,1.25 ng/mL,15-Nov,4:59,G4,0.528
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,15-Nov,4:59,G5,0.508
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,15-Nov,4:59,G6,0.524
BW25113,d_acrAB,JOE6975,1.25 ng/mL,15-Nov,4:59,G7,0.53
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,15-Nov,4:59,G8,0.549
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,15-Nov,4:59,G9,0.524
BW25113,wt,JOE6970,0 ng/mL,15-Nov,4:59,H4,0.509
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,15-Nov,4:59,H5,0.522
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,15-Nov,4:59,H6,0.484
BW25113,d_acrAB,JOE6975,0 ng/mL,15-Nov,4:59,H7,0.485
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,15-Nov,4:59,H8,0.521
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,15-Nov,4:59,H9,0.48
BW25113,wt,JOE6970,10 ng/mL,17-Nov,4:59,A4,0.569
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,17-Nov,4:59,A5,0.378
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,17-Nov,4:59,A6,0.176
BW25113,d_acrAB,JOE6975,10 ng/mL,17-Nov,4:59,A7,0.166
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,17-Nov,4:59,A8,0.152
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,17-Nov,4:59,A9,0.151
BW25113,wt,JOE6970,5 ng/mL,17-Nov,4:59,B4,0.588
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,17-Nov,4:59,B5,0.498
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,17-Nov,4:59,B6,0.255
BW25113,d_acrAB,JOE6975,5 ng/mL,17-Nov,4:59,B7,0.238
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,17-Nov,4:59,B8,0.215
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,17-Nov,4:59,B9,0.201
BW25113,wt,JOE6970,2.5 ng/mL,17-Nov,4:59,C4,0.568
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,17-Nov,4:59,C5,0.522
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,17-Nov,4:59,C6,0.422
BW25113,d_acrAB,JOE6975,2.5 ng/mL,17-Nov,4:59,C7,0.374
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,17-Nov,4:59,C8,0.368
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,17-Nov,4:59,C9,0.351
BW25113,wt,JOE6970,1.25 ng/mL,17-Nov,4:59,D4,0.566
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,17-Nov,4:59,D5,0.524
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,17-Nov,4:59,D6,0.59
BW25113,d_acrAB,JOE6975,1.25 ng/mL,17-Nov,4:59,D7,0.55
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,17-Nov,4:59,D8,0.529
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,17-Nov,4:59,D9,0.497
BW25113,wt,JOE6970,10 ng/mL,22-Nov,4:59,A4,0.497
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,22-Nov,4:59,A5,0.351
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,22-Nov,4:59,A6,0.228
BW25113,d_acrAB,JOE6975,10 ng/mL,22-Nov,4:59,A7,0.241
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,22-Nov,4:59,A8,0.223
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,22-Nov,4:59,A9,0.224
BW25113,wt,JOE6970,5 ng/mL,22-Nov,4:59,B4,0.519
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,22-Nov,4:59,B5,0.365
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,22-Nov,4:59,B6,0.37
BW25113,d_acrAB,JOE6975,5 ng/mL,22-Nov,4:59,B7,0.386
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,22-Nov,4:59,B8,0.355
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,22-Nov,4:59,B9,0.364
