Strain,Mutations,Number/ID,Tet Conc.,Date Recorded,Time,Well Number,Well Reading
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,1:59,F8,0.101
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,1:59,F9,0.102
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,1:59,H4,0.125
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,1:59,H5,0.121
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,1:59,H6,0.114
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,1:59,H7,0.121
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,1:59,H8,0.124
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,1:59,H9,0.123
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,2:29,C4,0.108
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,2:29,C5,0.1
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,2:29,C6,0.094
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,2:29,C7,0.097
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,2:29,C8,0.097
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,2:29,C9,0.097
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,2:29,D4,0.11
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,2:29,D5,0.109
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,2:29,D6,0.096
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,2:29,D7,0.097
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,2:29,D8,0.096
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,2:29,D9,0.1
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,2:29,E4,0.12
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,2:29,E5,0.12
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,2:29,E6,0.1
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,2:29,E7,0.099
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,2:29,E8,0.1
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,2:29,E9,0.099
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,2:29,F4,0.138
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,2:29,F5,0.136
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,2:29,F6,0.105
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,2:29,F7,0.103
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,2:29,F8,0.103
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,2:29,F9,0.106
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,2:29,H4,0.157
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,2:29,H5,0.154
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,2:29,H6,0.157
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,2:29,H7,0.152
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,2:29,H8,0.153
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,2:29,H9,0.153
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,2:29,C4,0.102
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,2:29,C5,0.099
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,2:29,C6,0.096
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,2:29,C7,0.095
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,2:29,C8,0.095
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,2:29,C9,0.096
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,2:29,D4,0.11
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,2:29,D5,0.107
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,2:29,D6,0.096
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,2:29,D7,0.095
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,2:29,D8,0.099
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,2:29,D9,0.098
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,2:29,E4,0.121
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,2:29,E5,0.116
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,2:29,E6,0.098
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,2:29,E7,0.097
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,2:29,E8,0.101
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,2:29,E9,0.099
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,2:29,F4,0.132
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,2:29,F5,0.127
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,2:29,F6,0.1
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,2:29,F7,0.101
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,2:29,F8,0.103
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,2:29,F9,0.105
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,2:29,H4,0.147
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,2:29,H5,0.14
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,2:29,H6,0.128
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,2:29,H7,0.14
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,2:29,H8,0.144
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,2:29,H9,0.143
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,2:59,C4,0.11
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,2:59,C5,0.101
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,2:59,C6,0.094
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,2:59,C7,0.097
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,2:59,C8,0.097
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,2:59,C9,0.097
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,2:59,D4,0.116
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,2:59,D5,0.114
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,2:59,D6,0.096
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,2:59,D7,0.098
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,2:59,D8,0.096
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,2:59,D9,0.1
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,2:59,E4,0.136
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,2:59,E5,0.136
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,2:59,E6,0.101
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,2:59,E7,0.1
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,2:59,E8,0.101
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,2:59,E9,0.1
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,2:59,F4,0.168
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,2:59,F5,0.166
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,2:59,F6,0.108
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,2:59,F7,0.106
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,2:59,F8,0.106
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,2:59,F9,0.108
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,2:59,H4,0.203
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,2:59,H5,0.198
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,2:59,H6,0.204
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,2:59,H7,0.193
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,2:59,H8,0.195
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,2:59,H9,0.194
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,2:59,C4,0.104
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,2:59,C5,0.101
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,2:59,C6,0.096
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,2:59,C7,0.095
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,2:59,C8,0.095
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,2:59,C9,0.097
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,2:59,D4,0.116
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,2:59,D5,0.112
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,2:59,D6,0.096
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,2:59,D7,0.095
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,2:59,D8,0.1
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,2:59,D9,0.098
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,2:59,E4,0.135
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,2:59,E5,0.129
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,2:59,E6,0.099
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,2:59,E7,0.097
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,2:59,E8,0.102
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,2:59,E9,0.1
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,2:59,F4,0.157
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,2:59,F5,0.147
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,2:59,F6,0.102
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,2:59,F7,0.104
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,2:59,F8,0.106
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,2:59,F9,0.107
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,2:59,H4,0.186
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,2:59,H5,0.172
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,2:59,H6,0.15
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,2:59,H7,0.169
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,2:59,H8,0.179
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,2:59,H9,0.176
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,3:29,C4,0.112
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,3:29,C5,0.103
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,3:29,C6,0.094
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,3:29,C7,0.097
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,3:29,C8,0.097
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,3:29,C9,0.097
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,3:29,D4,0.123
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,3:29,D5,0.121
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,3:29,D6,0.096
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,3:29,D7,0.098
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,3:29,D8,0.097
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,3:29,D9,0.101
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,3:29,E4,0.158
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,3:29,E5,0.159
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,3:29,E6,0.102
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,3:29,E7,0.101
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,3:29,E8,0.102
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,3:29,E9,0.101
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,3:29,F4,0.216
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,3:29,F5,0.211
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,3:29,F6,0.112
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,3:29,F7,0.11
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,3:29,F8,0.109
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,3:29,F9,0.111
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,3:29,H4,0.28
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,3:29,H5,0.271
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,3:29,H6,0.277
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,3:29,H7,0.259
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,3:29,H8,0.264
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,3:29,H9,0.257
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,3:29,C4,0.107
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,3:29,C5,0.102
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,3:29,C6,0.096
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,3:29,C7,0.096
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,3:29,C8,0.095
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,3:29,C9,0.097
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,3:29,D4,0.125
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,3:29,D5,0.118
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,3:29,D6,0.096
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,3:29,D7,0.096
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,3:29,D8,0.1
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,3:29,D9,0.099
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,3:29,E4,0.156
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,3:29,E5,0.146
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,3:29,E6,0.1
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,3:29,E7,0.098
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,3:29,E8,0.103
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,3:29,E9,0.101
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,3:29,F4,0.196
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,3:29,F5,0.178
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,3:29,F6,0.104
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,3:29,F7,0.107
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,3:29,F8,0.111
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,3:29,F9,0.111
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,3:29,H4,0.251
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,3:29,H5,0.228
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,3:29,H6,0.191
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,3:29,H7,0.222
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,3:29,H8,0.238
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,3:29,H9,0.233
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,3:59,C4,0.114
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,3:59,C5,0.105
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,3:59,C6,0.094
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,3:59,C7,0.097
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,3:59,C8,0.097
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,3:59,C9,0.097
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,3:59,D4,0.134
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,3:59,D5,0.13
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,3:59,D6,0.097
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,3:59,D7,0.099
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,3:59,D8,0.097
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,3:59,D9,0.101
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,3:59,E4,0.187
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,3:59,E5,0.189
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,3:59,E6,0.103
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,3:59,E7,0.102
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,3:59,E8,0.103
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,3:59,E9,0.102
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,3:59,F4,0.284
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,3:59,F5,0.279
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,3:59,F6,0.117
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,3:59,F7,0.115
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,3:59,F8,0.113
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,3:59,F9,0.115
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,3:59,H4,0.389
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,3:59,H5,0.38
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,3:59,H6,0.385
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,3:59,H7,0.354
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,3:59,H8,0.373
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,3:59,H9,0.356
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,3:59,C4,0.109
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,3:59,C5,0.104
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,3:59,C6,0.096
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,3:59,C7,0.095
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,3:59,C8,0.095
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,3:59,C9,0.097
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,3:59,D4,0.134
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,3:59,D5,0.127
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,3:59,D6,0.096
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,3:59,D7,0.096
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,3:59,D8,0.1
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,3:59,D9,0.099
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,3:59,E4,0.184
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,3:59,E5,0.171
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,3:59,E6,0.101
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,3:59,E7,0.099
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,3:59,E8,0.104
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,3:59,E9,0.102
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,3:59,F4,0.256
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,3:59,F5,0.226
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,3:59,F6,0.108
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,3:59,F7,0.111
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,3:59,F8,0.115
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,3:59,F9,0.115
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,3:59,H4,0.341
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,3:59,H5,0.319
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,3:59,H6,0.258
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,3:59,H7,0.312
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,3:59,H8,0.328
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,3:59,H9,0.323
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,4:29,C4,0.116
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,4:29,C5,0.107
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,4:29,C6,0.094
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,4:29,C7,0.097
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,4:29,C8,0.097
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,4:29,C9,0.098
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,4:29,D4,0.147
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,4:29,D5,0.143
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,4:29,D6,0.097
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,4:29,D7,0.099
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,4:29,D8,0.097
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,4:29,D9,0.101
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,4:29,E4,0.229
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,4:29,E5,0.232
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,4:29,E6,0.105
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,4:29,E7,0.103
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,4:29,E8,0.104
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,4:29,E9,0.103
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,4:29,F4,0.385
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,4:29,F5,0.374
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,4:29,F6,0.124
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,4:29,F7,0.12
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,4:29,F8,0.118
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,4:29,F9,0.12
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,4:29,H4,0.502
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,4:29,H5,0.492
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,4:29,H6,0.491
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,4:29,H7,0.445
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,4:29,H8,0.483
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,4:29,H9,0.472
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,4:29,C4,0.112
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,4:29,C5,0.106
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,4:29,C6,0.096
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,4:29,C7,0.096
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,4:29,C8,0.095
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,4:29,C9,0.097
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,4:29,D4,0.147
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,4:29,D5,0.137
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,4:29,D6,0.096
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,4:29,D7,0.096
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,4:29,D8,0.101
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,4:29,D9,0.099
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,4:29,E4,0.226
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,4:29,E5,0.209
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,4:29,E6,0.102
